ORIGEM,DESTINO,CUSTO_AGREGADO,CUSTO_FROTA,MELHOR_CUSTO,VENCEDOR
Guarujá/SP,TUCUMA/PA,29063.899272979208,38527.33,29063.899272979208,AGREGADO
Guarujá/SP,TUCURUI/PA,32526.83035709761,41687.61,32526.83035709761,AGREGADO
Guarujá/SP,TURVO/SC,11151.9470271072,15193.42,11151.9470271072,AGREGADO
Guarujá/SP,UBA/MG,9292.332886723201,9590.3,9292.332886723201,AGREGADO
Guarujá/SP,UBERLANDIA/MG,8542.356634502401,11296.76,8542.356634502401,AGREGADO
Guarujá/SP,UBIRATA/PR,10985.024801222402,15101.37,10985.024801222402,AGREGADO
Guarujá/SP,UMUARAMA/PR,10672.5501774336,14779.199999999999,10672.5501774336,AGREGADO
Guarujá/SP,UNAI/MG,14202.895300032005,17003.67,14202.895300032005,AGREGADO
Guarujá/SP,VALENCA/BA,21957.491332041605,7672.03,7672.03,FROTA
Guarujá/SP,VALENTE/BA,24306.320283110403,32099.38,24306.320283110403,AGREGADO
Guarujá/SP,VARZEA ALEGRE/CE,30659.171568614405,41288.740000000005,30659.171568614405,AGREGADO
Guarujá/SP,VERANOPOLIS/RS,12306.9029119104,16083.2,12306.9029119104,AGREGADO
Guarujá/SP,VIAMAO/RS,13448.128288166403,18369.04,13448.128288166403,AGREGADO
Guarujá/SP,VICOSA/MG,9991.198320124802,11756.99,9991.198320124802,AGREGADO
Guarujá/SP,VIDEIRA/SC,9114.399232089601,12432.01,9114.399232089601,AGREGADO
Guarujá/SP,VILA RICA/MT,26036.606431344004,32176.089999999997,26036.606431344004,AGREGADO
Guarujá/SP,VILHENA/RO,29108.7612748704,37223.33,29108.7612748704,AGREGADO
Guarujá/SP,VOLTA REDONDA/RJ,5234.3213913088,5676.31,5234.3213913088,AGREGADO
Guarujá/SP,XANXERE/SC,10270.818803740804,,10270.818803740804,AGREGADO
Guarujá/SP,Suape/PE,31257.155200800004,42147.84,31257.155200800004,AGREGADO
Guarujá/SP,Vacaria/RS,10624.800208800003,14472.39,10624.800208800003,AGREGADO
Guarujá/SP,ALTO HORIZONTE/GO,16691.579529427203,21176.47,16691.579529427203,AGREGADO
Guarujá/SP,APARECIDA DE GOIANIA/GO,12335.940207148804,15822.4,12335.940207148804,AGREGADO
Guarujá/SP,APARECIDA DO TABOADO/MS,9243.451375564802,12247.91,9243.451375564802,AGREGADO
Guarujá/SP,BARRA DO PIRAI/RJ,5603.5396953088,7386.76,5603.5396953088,AGREGADO
Guarujá/SP,BEZERROS/PE,30988.82762417281,41273.4,30988.82762417281,AGREGADO
Guarujá/SP,CANDELARIA/RS,15501.275607244803,21145.79,15501.275607244803,AGREGADO
Guarujá/SP,DOIS IRMÃOS/RS,13945.759298227204,18660.52,13945.759298227204,AGREGADO
Guarujá/SP,GUARAMIRIM/SC,7104.0197167968,8704.95,7104.0197167968,AGREGADO
Guarujá/SP,JACIARA/MT,18988.363153920003,23462.31,18988.363153920003,AGREGADO
Guarujá/SP,JURUAIA/MG,5605.067691059202,5774.68,5605.067691059202,AGREGADO
Guarujá/SP,MERCEDES/PR,12362.866415587203,,12362.866415587203,AGREGADO
Guarujá/SP,SÃO JOSÉ DOS PINHAIS/PR,5449.467737190401,7386.76,5449.467737190401,AGREGADO
Guarujá/SP,SÃO PEDRO DO IVAI/PR,9096.829360348802,12600.76,9096.829360348802,AGREGADO
Guarujá/SP,SAPUCAIA DO SUL/RS,13607.050902470402,18430.41,13607.050902470402,AGREGADO
Guarujá/SP,VISCONDE DO RIO BRANCO/MG,9518.309247360003,9767.369999999999,9518.309247360003,AGREGADO
Guarujá/SP,Angra dos Reis/RJ,6136.531878400002,7485.130000000001,6136.531878400002,AGREGADO
Guarujá/SP,Guarapari/ES,11705.676650400002,15822.4,11705.676650400002,AGREGADO
Guarujá/SP,Eldorado/MS,12448.779204000002,,12448.779204000002,AGREGADO
Guarujá/SP,Pato Branco/PR,10591.02282,14395.68,10591.02282,AGREGADO
Três Corações/MG,Guarujá/SP,5788.979776,5548.42,5548.42,FROTA
Barbacena/MG,Guarujá/SP,9374.671639200002,9275.5,9275.5,FROTA
Ilhéus/BA,Guarujá/SP,21729.202941600004,28172.049999999996,21729.202941600004,AGREGADO
Arapoti/PR,Guarujá/SP,6657.694041600002,8232.76,6657.694041600002,AGREGADO
Guaratinguetá/SP,Guarujá/SP,3791.0280536000005,4299.09,3791.0280536000005,AGREGADO
Ibiporã/PR,Guarujá/SP,7545.4282632,9226.32,7545.4282632,AGREGADO
Resende/RJ,Guarujá/SP,6014.205890560001,5223.79,5223.79,FROTA
Carazinho/RS,Guarujá/SP,12758.908497600003,16942.31,12758.908497600003,AGREGADO
Santo Antônio Do Leverger/MT,Guarujá/SP,20791.794237600003,25962.92,20791.794237600003,AGREGADO
Montenegro/RS,Guarujá/SP,14075.723431200002,19212.8,14075.723431200002,AGREGADO
Barra Mansa/RJ,Guarujá/SP,5345.917811200001,5528.75,5345.917811200001,AGREGADO
Bragança Paulista/SP,Guarujá/SP,2976.2322392,2062.95,2062.95,FROTA
Montes Claros/MG,Guarujá/SP,13645.513072800004,18445.739999999998,13645.513072800004,AGREGADO
São Gonçalo Do Abaeté/MG,Guarujá/SP,12091.753188000002,14380.330000000002,12091.753188000002,AGREGADO
Sumaré/SP,Guarujá/SP,3251.3201624000003,2470.6,2470.6,FROTA
São José dos Campos/SP,Guarujá/SP,2737.2873160000004,2067.78,2067.78,FROTA
Itajaí/SC,Guarujá/SP,7929.871735200001,9285.35,7929.871735200001,AGREGADO
Rinópolis/SP,Guarujá/SP,8350.0908456,9521.43,8350.0908456,AGREGADO
Iturama/MG,Guarujá/SP,9464.744676000002,11987.11,9464.744676000002,AGREGADO
Confins/MG,Guarujá/SP,9369.0420744,11542.220000000001,9369.0420744,AGREGADO
Jardinópolis/SP,Guarujá/SP,6038.9121664,7327.73,6038.9121664,AGREGADO
Sengés/PR,Guarujá/SP,5824.1163904000005,7662.2,5824.1163904000005,AGREGADO
São Vicente/SP,Guarujá/SP,1227.1059632,813.03,813.03,FROTA
Piraúba/MG,Guarujá/SP,9026.003805600001,9314.86,9026.003805600001,AGREGADO
Itararé/SP,Guarujá/SP,5659.388224,7514.639999999999,5659.388224,AGREGADO
São Bento/PB,Guarujá/SP,32428.104679200005,43175.7,32428.104679200005,AGREGADO
Sebastianópolis do Sul/SP,Guarujá/SP,8113.649124000001,9039.41,8113.649124000001,AGREGADO
Embu-guaçu/SP,Guarujá/SP,2276.525188,1908.27,1908.27,FROTA
João Pessoa/PB,Guarujá/SP,34909.282020000006,44418.34,34909.282020000006,AGREGADO
Simões Filho/BA,Guarujá/SP,24660.207952800003,31915.29,24660.207952800003,AGREGADO
Jaboticatubas/MG,Guarujá/SP,9194.890749600003,11941.09,9194.890749600003,AGREGADO
São João Da Vereda/MG,Guarujá/SP,13737.9495432,18691.2,13737.9495432,AGREGADO
Arceburgo/MG,Guarujá/SP,5374.3192192000015,5400.87,5374.3192192000015,AGREGADO
Mogi Guaçu/SP,Guarujá/SP,3940.0340119999996,4259.75,3940.0340119999996,AGREGADO
Terenos/MS,Guarujá/SP,14116.398266400001,17847.44,14116.398266400001,AGREGADO
Araçatuba/SP,Guarujá/SP,7884.835216800001,9236.16,7884.835216800001,AGREGADO
Arapongas/PR,Guarujá/SP,8609.050826400002,11342.78,8609.050826400002,AGREGADO
Pederneiras/SP,Guarujá/SP,5528.741747200002,5912.4,5528.741747200002,AGREGADO
ARUJA/SP,Guarujá/SP,2037.395476,1575.41,1575.41,FROTA
BIRITIBA-MIRIM/SP,Guarujá/SP,1751.6063080000001,1325.54,1325.54,FROTA
CAIEIRAS/SP,Guarujá/SP,2352.3468040000002,1975.94,1975.94,FROTA
CARAPICUIBA/SP,Guarujá/SP,2060.725204,1585.25,1585.25,FROTA
COTIA/SP,Guarujá/SP,2066.557636,1869.6000000000001,1869.6000000000001,FROTA
DIADEMA/SP,Guarujá/SP,1553.30362,1171.11,1171.11,FROTA
EMBU DAS ARTES/SP,Guarujá/SP,1932.4117,1486.88,1486.88,FROTA
EMBU-GUACU/SP,Guarujá/SP,2426.525188,1908.27,1908.27,FROTA
FERRAZ DE VASCONCELOS/SP,Guarujá/SP,1874.08738,1398.34,1398.34,FROTA
FRANCISCO MORATO/SP,Guarujá/SP,2503.990036,2029.1100000000001,2029.1100000000001,FROTA
FRANCO DA ROCHA/SP,Guarujá/SP,,2004.94,2004.94,AGREGADO
GUARAREMA/SP,Guarujá/SP,2399.0062599999997,1985.6100000000001,1985.6100000000001,FROTA
ITAPECERICA DA SERRA/SP,Guarujá/SP,2037.395476,1555.73,1555.73,FROTA
ITAPEVI/SP,Guarujá/SP,2321.541412,1898.6000000000001,1898.6000000000001,FROTA
ITAQUAQUECETUBA/SP,Guarujá/SP,1996.568452,1545.9,1545.9,FROTA
JANDIRA/SP,Guarujá/SP,2189.038708,1913.1000000000001,1913.1000000000001,FROTA
JUQUITIBA/SP,Guarujá/SP,2439.833284,2009.7800000000002,2009.7800000000002,FROTA
MAIRIPORA/SP,Guarujá/SP,2101.552228,1545.9,1545.9,FROTA
MAUA/SP,Guarujá/SP,1570.8009160000001,1186.84,1186.84,FROTA
MOGI DAS CRUZES/SP,Guarujá/SP,1664.1198279999999,1264.56,1264.56,FROTA
PIRAPORA DO BOM JESUS/SP,Guarujá/SP,2474.827876,2038.7800000000002,2038.7800000000002,FROTA
POA/SP,Guarujá/SP,2019.8981800000001,18522.449999999997,2019.8981800000001,AGREGADO
RIBEIRAO PIRES/SP,Guarujá/SP,1512.476596,1117.0,1117.0,FROTA
RIO GRANDE DA SERRA/SP,Guarujá/SP,1524.1414599999998,1116.02,1116.02,FROTA
SALESOPOLIS/SP,Guarujá/SP,1734.1090120000001,1555.73,1555.73,FROTA
SANTA ISABEL/SP,Guarujá/SP,2403.19546,16528.1,2403.19546,AGREGADO
SANTANA DE PARNAIBA/SP,Guarujá/SP,2409.027892,1942.1100000000001,1942.1100000000001,FROTA
SANTO ANDRE/SP,Guarujá/SP,1471.649572,1158.31,1158.31,FROTA
SAO CAETANO DO SUL/SP,Guarujá/SP,1553.30362,1150.44,1150.44,FROTA
SAO LOURENCO DA SERRA/SP,Guarujá/SP,2379.865732,1917.94,1917.94,FROTA
SAO PAULO/SP,Guarujá/SP,1763.2711720000002,1232.0900000000001,1232.0900000000001,FROTA
SUZANO/SP,Guarujá/SP,1827.427924,1358.99,1358.99,FROTA
TABOAO DA SERRA/SP,Guarujá/SP,1990.7360200000003,1516.3899999999999,1516.3899999999999,FROTA
VARGEM GRANDE PAULISTA/SP,Guarujá/SP,2379.865732,1917.94,1917.94,FROTA
ADAMANTINA/SP,Guarujá/SP,8856.751677600001,11480.86,8856.751677600001,AGREGADO
ADOLFO/SP,Guarujá/SP,7727.207402400001,8616.41,7727.207402400001,AGREGADO
AGUAI/SP,Guarujá/SP,4281.392473600001,4584.37,4281.392473600001,AGREGADO
AGUAS DA PRATA/SP,Guarujá/SP,4610.8488064,4869.66,4610.8488064,AGREGADO
AGUAS DE LINDOIA/SP,Guarujá/SP,4264.3516288,4564.7,4264.3516288,AGREGADO
AGUAS DE SANTA BARBARA/SP,Guarujá/SP,5414.081190400001,5676.31,5414.081190400001,AGREGADO
AGUAS DE SAO PEDRO/SP,Guarujá/SP,4140.618956,4505.67,4140.618956,AGREGADO
ALAMBARI/SP,Guarujá/SP,3664.9460888,4259.75,3664.9460888,AGREGADO
ALFREDO MARCONDES/SP,Guarujá/SP,8744.160381600002,11312.099999999999,8744.160381600002,AGREGADO
ALTAIR/SP,Guarujá/SP,7513.28394,8645.93,7513.28394,AGREGADO
ALTINOPOLIS/SP,Guarujá/SP,5987.789632000002,7327.73,5987.789632000002,AGREGADO
ALTO ALEGRE/SP,Guarujá/SP,7530.172634400002,8941.04,7530.172634400002,AGREGADO
ALVARES FLORENCE/SP,Guarujá/SP,8445.793447200002,9295.18,8445.793447200002,AGREGADO
ALVARES MACHADO/SP,Guarujá/SP,8108.384743200002,9698.51,8108.384743200002,AGREGADO
ALVARO DE CARVALHO/SP,Guarujá/SP,6470.181386400002,8281.94,6470.181386400002,AGREGADO
ALVINLANDIA/SP,Guarujá/SP,6520.847469600001,8232.76,6520.847469600001,AGREGADO
AMERICANA/SP,Guarujá/SP,3354.4781336,2578.8199999999997,2578.8199999999997,FROTA
AMERICO BRASILIENSE/SP,Guarujá/SP,5278.8093568,5518.91,5278.8093568,AGREGADO
AMERICO DE CAMPOS/SP,Guarujá/SP,7967.645623200001,9344.369999999999,7967.645623200001,AGREGADO
AMPARO/SP,Guarujá/SP,3698.3380376,4003.9700000000003,3698.3380376,AGREGADO
ANALANDIA/SP,Guarujá/SP,4517.651622400001,4889.33,4517.651622400001,AGREGADO
ANDRADINA/SP,Guarujá/SP,8806.450778400002,11987.11,8806.450778400002,AGREGADO
ANHEMBI/SP,Guarujá/SP,4375.644582400001,5086.07,4375.644582400001,AGREGADO
ANHUMAS/SP,Guarujá/SP,7911.349975200001,9531.28,7911.349975200001,AGREGADO
APARECIDA/SP,Guarujá/SP,3577.9870712,4230.23,3577.9870712,AGREGADO
APARECIDA D'OESTE/SP,Guarujá/SP,8969.708157600002,11925.74,8969.708157600002,AGREGADO
APIAI/SP,Guarujá/SP,5432.17696,7327.73,5432.17696,AGREGADO
ARACARIGUAMA/SP,Guarujá/SP,2560.671124,2000.1100000000001,2000.1100000000001,FROTA
ARACATUBA/SP,Guarujá/SP,7884.835216800001,9236.16,7884.835216800001,AGREGADO
ARACOIABA DA SERRA/SP,Guarujá/SP,3298.1621912,2568.9700000000003,2568.9700000000003,FROTA
ARAMINA/SP,Guarujá/SP,7152.991792800001,8370.48,7152.991792800001,AGREGADO
ARANDU/SP,Guarujá/SP,5215.271334400001,5509.08,5215.271334400001,AGREGADO
ARAPEI/SP,Guarujá/SP,5362.958656000002,5479.57,5362.958656000002,AGREGADO
ARARAQUARA/SP,Guarujá/SP,5408.4009088,5420.54,5408.4009088,AGREGADO
ARARAS/SP,Guarujá/SP,4043.1919832,4348.28,4043.1919832,AGREGADO
ARCO-IRIS/SP,Guarujá/SP,8181.203901600002,9373.88,8181.203901600002,AGREGADO
AREALVA/SP,Guarujá/SP,6249.0825856,7760.57,6249.0825856,AGREGADO
AREIAS/SP,Guarujá/SP,4548.365708800001,4977.87,4548.365708800001,AGREGADO
AREIOPOLIS/SP,Guarujá/SP,4968.7065472,5420.54,4968.7065472,AGREGADO
ARIRANHA/SP,Guarujá/SP,6528.110100000001,7790.09,6528.110100000001,AGREGADO
ARTUR NOGUEIRA/SP,Guarujá/SP,3768.10406,4102.35,3768.10406,AGREGADO
ASPASIA/SP,Guarujá/SP,9273.3394728,,9273.3394728,AGREGADO
ASSIS/SP,Guarujá/SP,6905.2909416,60219.740000000005,6905.2909416,AGREGADO
ATIBAIA/SP,Guarujá/SP,2939.779204,1961.44,1961.44,FROTA
AURIFLAMA/SP,Guarujá/SP,8777.937770400002,11327.439999999999,8777.937770400002,AGREGADO
AVAI/SP,Guarujá/SP,6209.320614400001,7740.9,6209.320614400001,AGREGADO
AVANHANDAVA/SP,Guarujá/SP,7333.137866399999,8763.970000000001,7333.137866399999,AGREGADO
AVARE/SP,Guarujá/SP,4923.2642944,5391.030000000001,4923.2642944,AGREGADO
BADY BASSITT/SP,Guarujá/SP,7350.026560800001,8508.210000000001,7350.026560800001,AGREGADO
BALBINOS/SP,Guarujá/SP,6533.739664800001,8065.530000000001,6533.739664800001,AGREGADO
BALSAMO/SP,Guarujá/SP,7507.654375200002,,7507.654375200002,AGREGADO
BANANAL/SP,Guarujá/SP,5664.013580800001,5764.84,5664.013580800001,AGREGADO
BARAO DE ANTONINA/SP,Guarujá/SP,6351.327654400001,7858.94,6351.327654400001,AGREGADO
BARBOSA/SP,Guarujá/SP,7738.466532000001,,7738.466532000001,AGREGADO
BARIRI/SP,Guarujá/SP,5982.109350400001,5873.049999999999,5873.049999999999,FROTA
BARRA BONITA/SP,Guarujá/SP,5328.876966400002,5617.29,5328.876966400002,AGREGADO
BARRA DO CHAPEU/SP,Guarujá/SP,6016.191040000001,7573.67,6016.191040000001,AGREGADO
BARRA DO TURVO/SP,Guarujá/SP,4707.413593600001,5135.26,4707.413593600001,AGREGADO
BARRETOS/SP,Guarujá/SP,7062.918756000001,8232.76,7062.918756000001,AGREGADO
BARRINHA/SP,Guarujá/SP,6271.803712000001,7455.610000000001,6271.803712000001,AGREGADO
BASTOS/SP,Guarujá/SP,8547.125613600001,9541.11,8547.125613600001,AGREGADO
BATATAIS/SP,Guarujá/SP,5949.0825856,7534.3099999999995,5949.0825856,AGREGADO
BAURU/SP,Guarujá/SP,5477.6192128,7367.08,5477.6192128,AGREGADO
BENTO DE ABREU/SP,Guarujá/SP,8052.089095200002,9659.16,8052.089095200002,AGREGADO
BERNARDINO DE CAMPOS/SP,Guarujá/SP,5517.381184000001,7337.57,5517.381184000001,AGREGADO
BERTIOGA/SP,Guarujá/SP,1128.1067696,855.32,855.32,FROTA
BILAC/SP,Guarujá/SP,7612.983040800001,9275.5,7612.983040800001,AGREGADO
BIRIGUI/SP,Guarujá/SP,7427.207402400001,9167.29,7427.207402400001,AGREGADO
BOA ESPERANCA DO SUL/SP,Guarujá/SP,5432.17696,5656.63,5432.17696,AGREGADO
BOCAINA/SP,Guarujá/SP,5381.054425600001,5636.96,5381.054425600001,AGREGADO
BOFETE/SP,Guarujá/SP,4019.273948,4623.73,4019.273948,AGREGADO
BOITUVA/SP,Guarujá/SP,3148.1621912,2559.14,2559.14,FROTA
BOM JESUS DOS PERDOES/SP,Guarujá/SP,3073.6592119999996,2024.2800000000002,2024.2800000000002,FROTA
BOM SUCESSO DE ITARARE/SP,Guarujá/SP,5653.707942400001,7573.67,5653.707942400001,AGREGADO
BORA/SP,Guarujá/SP,7502.0248104,,7502.0248104,AGREGADO
BORACEIA/SP,Guarujá/SP,6033.2318847999995,1056.0,1056.0,FROTA
BORBOREMA/SP,Guarujá/SP,6595.6648776,7770.41,6595.6648776,AGREGADO
BOREBI/SP,Guarujá/SP,5556.088230400001,5794.35,5556.088230400001,AGREGADO
BOTUCATU/SP,Guarujá/SP,4582.447398400001,5095.91,4582.447398400001,AGREGADO
BRAGANCA PAULISTA/SP,Guarujá/SP,3126.2322392,2062.95,2062.95,FROTA
BRAUNA/SP,Guarujá/SP,7642.763930400001,9039.41,7642.763930400001,AGREGADO
BREJO ALEGRE/SP,Guarujá/SP,8186.833466400001,9206.65,8186.833466400001,AGREGADO
BRODOWSKI/SP,Guarujá/SP,6090.0347008,7396.59,6090.0347008,AGREGADO
BROTAS/SP,Guarujá/SP,4951.6657024000015,5135.26,4951.6657024000015,AGREGADO
BURI/SP,Guarujá/SP,4900.543168,,4900.543168,AGREGADO
BURITAMA/SP,Guarujá/SP,8305.0543272,9482.09,8305.0543272,AGREGADO
BURITIZAL/SP,Guarujá/SP,7136.1030984,8350.81,7136.1030984,AGREGADO
CABRALIA PAULISTA/SP,Guarujá/SP,6095.714982400001,7632.69,6095.714982400001,AGREGADO
CAÇAPAVA/SP,Guarujá/SP,3103.0872999999997,2254.1800000000003,2254.1800000000003,FROTA
CACHOEIRA PAULISTA/SP,Guarujá/SP,4089.0399704,4554.860000000001,4089.0399704,AGREGADO
CACONDE/SP,Guarujá/SP,5493.605132800001,5518.91,5493.605132800001,AGREGADO
CAFELANDIA/SP,Guarujá/SP,6674.4787848000005,8193.41,6674.4787848000005,AGREGADO
CAIABU/SP,Guarujá/SP,8755.419511200002,9609.97,8755.419511200002,AGREGADO
CAIUA/SP,Guarujá/SP,9239.562084000001,11956.43,9239.562084000001,AGREGADO
CAJATI/SP,Guarujá/SP,3659.2150904,4230.23,3659.2150904,AGREGADO
CAJOBI/SP,Guarujá/SP,7034.770931999999,8242.6,7034.770931999999,AGREGADO
CAJURU/SP,Guarujá/SP,5595.850201600001,5597.61,5595.850201600001,AGREGADO
CAMPINA DO MONTE ALEGRE/SP,Guarujá/SP,4429.079795200001,4948.35,4429.079795200001,AGREGADO
CAMPO LIMPO PAULISTA/SP,Guarujá/SP,2718.1467879999996,2062.95,2062.95,FROTA
CAMPOS DO JORDAO/SP,Guarujá/SP,3945.7650104,4240.07,3945.7650104,AGREGADO
CAMPOS NOVOS PAULISTA/SP,Guarujá/SP,6725.144868000002,8085.200000000001,6725.144868000002,AGREGADO
CANANEIA/SP,Guarujá/SP,3997.343996,4525.35,3997.343996,AGREGADO
CANAS/SP,Guarujá/SP,4014.5369912,14671.81,4014.5369912,AGREGADO
CANDIDO MOTA/SP,Guarujá/SP,6871.5135528,8370.48,6871.5135528,AGREGADO
CANDIDO RODRIGUES/SP,Guarujá/SP,6305.8854016000005,7534.3099999999995,6305.8854016000005,AGREGADO
CANITAR/SP,Guarujá/SP,6266.123430400002,7790.09,6266.123430400002,AGREGADO
CAPAO BONITO/SP,Guarujá/SP,4508.6037376,5017.21,4508.6037376,AGREGADO
CAPELA DO ALTO/SP,Guarujá/SP,3527.4021272,4082.67,3527.4021272,AGREGADO
CARAGUATATUBA/SP,Guarujá/SP,3687.8700824000002,2024.2800000000002,2024.2800000000002,FROTA
CARDOSO/SP,Guarujá/SP,8727.2716872,9580.460000000001,8727.2716872,AGREGADO
CASA BRANCA/SP,Guarujá/SP,4684.6924672000005,4918.84,4684.6924672000005,AGREGADO
CASSIA DOS COQUEIROS/SP,Guarujá/SP,5743.5375232,5548.42,5548.42,FROTA
CASTILHO/SP,Guarujá/SP,9408.449028,12217.23,9408.449028,AGREGADO
CATANDUVA/SP,Guarujá/SP,6623.812701600002,7868.78,6623.812701600002,AGREGADO
CATIGUA/SP,Guarujá/SP,6781.440516000001,7996.66,6781.440516000001,AGREGADO
CEDRAL/SP,Guarujá/SP,7079.8074504,8281.94,7079.8074504,AGREGADO
CERQUEIRA CESAR/SP,Guarujá/SP,5362.958656000002,5627.12,5362.958656000002,AGREGADO
CERQUILHO/SP,Guarujá/SP,3457.6361048,4200.72,3457.6361048,AGREGADO
CESARIO LANGE/SP,Guarujá/SP,3497.7530936,4230.23,3497.7530936,AGREGADO
CHARQUEADA/SP,Guarujá/SP,3996.3499544,4495.84,3996.3499544,AGREGADO
CHAVANTES/SP,Guarujá/SP,6017.2459648,7799.92,6017.2459648,AGREGADO
CLEMENTINA/SP,Guarujá/SP,7517.280439200002,9196.810000000001,7517.280439200002,AGREGADO
COLINA/SP,Guarujá/SP,6554.624858400001,8065.530000000001,6554.624858400001,AGREGADO
COLOMBIA/SP,Guarujá/SP,7235.8021992,,7235.8021992,AGREGADO
CONCHAL/SP,Guarujá/SP,3933.3089720000003,4377.79,3933.3089720000003,AGREGADO
CONCHAS/SP,Guarujá/SP,3812.9580056,4505.67,3812.9580056,AGREGADO
CORDEIROPOLIS/SP,Guarujá/SP,3795.7650104,4259.75,3795.7650104,AGREGADO
COROADOS/SP,Guarujá/SP,7314.616106400001,9000.060000000001,7314.616106400001,AGREGADO
CORONEL MACEDO/SP,Guarujá/SP,5665.068505600002,7524.48,5665.068505600002,AGREGADO
CORUMBATAI/SP,Guarujá/SP,4296.120640000001,4682.75,4296.120640000001,AGREGADO
COSMOPOLIS/SP,Guarujá/SP,3474.8291,4003.9700000000003,3474.8291,AGREGADO
COSMORAMA/SP,Guarujá/SP,7624.242170400001,9000.060000000001,7624.242170400001,AGREGADO
CRAVINHOS/SP,Guarujá/SP,5567.4487936000005,5558.27,5558.27,FROTA
CRISTAIS PAULISTA/SP,Guarujá/SP,6888.4022472000015,8134.389999999999,6888.4022472000015,AGREGADO
CRUZALIA/SP,Guarujá/SP,7524.5430696,8842.67,7524.5430696,AGREGADO
CRUZEIRO/SP,Guarujá/SP,4224.5896576000005,4682.75,4224.5896576000005,AGREGADO
Cubatão/SP,Guarujá/SP,1047.6699248,689.0699999999999,689.0699999999999,FROTA
CUNHA/SP,Guarujá/SP,9459.1151112,4751.6,4751.6,FROTA
DESCALVADO/SP,Guarujá/SP,4860.7811968000005,5086.07,4860.7811968000005,AGREGADO
DIRCE REIS/SP,Guarujá/SP,9273.3394728,11588.24,9273.3394728,AGREGADO
DIVINOLANDIA/SP,Guarujá/SP,5209.5910528,5263.15,5209.5910528,AGREGADO
DOBRADA/SP,Guarujá/SP,5925.306534400001,5833.71,5833.71,FROTA
DOIS CORREGOS/SP,Guarujá/SP,5561.7685120000015,5518.91,5518.91,FROTA
DOLCINOPOLIS/SP,Guarujá/SP,9188.896000800001,11465.51,9188.896000800001,AGREGADO
DOURADO/SP,Guarujá/SP,5442.4825984,17786.07,5442.4825984,AGREGADO
DRACENA/SP,Guarujá/SP,9633.631620000002,12616.1,9633.631620000002,AGREGADO
DUARTINA/SP,Guarujá/SP,6203.640332800001,7731.05,6203.640332800001,AGREGADO
DUMONT/SP,Guarujá/SP,6027.5516032000005,7347.41,6027.5516032000005,AGREGADO
ECHAPORA/SP,Guarujá/SP,7254.323959200002,8695.11,7254.323959200002,AGREGADO
ELDORADO/SP,Guarujá/SP,3802.4900503999997,,3802.4900503999997,AGREGADO
ELIAS FAUSTO/SP,Guarujá/SP,3349.7411768,3994.14,3349.7411768,AGREGADO
ELISIARIO/SP,Guarujá/SP,6764.551821600001,7986.83,6764.551821600001,AGREGADO
EMBAUBA/SP,Guarujá/SP,7091.06658,8173.73,7091.06658,AGREGADO
EMILIANOPOLIS/SP,Guarujá/SP,8952.454279200001,11588.24,8952.454279200001,AGREGADO
ESPIRITO SANTO DO PINHAL/SP,Guarujá/SP,4241.6305024,4554.860000000001,4241.6305024,AGREGADO
ESPIRITO SANTO DO TURVO/SP,Guarujá/SP,5737.857241600001,7337.57,5737.857241600001,AGREGADO
ESTIVA GERBI/SP,Guarujá/SP,4031.7299864,4338.44,4031.7299864,AGREGADO
ESTRELA DO NORTE/SP,Guarujá/SP,8986.231668000002,11496.189999999999,8986.231668000002,AGREGADO
ESTRELA D'OESTE/SP,Guarujá/SP,8851.122112800002,9688.67,8851.122112800002,AGREGADO
EUCLIDES DA CUNHA PAULISTA/SP,Guarujá/SP,10140.292452000002,13137.7,10140.292452000002,AGREGADO
FARTURA/SP,Guarujá/SP,6175.238924800001,7681.88,6175.238924800001,AGREGADO
FERNANDO PRESTES/SP,Guarujá/SP,6425.1713152,7632.69,6425.1713152,AGREGADO
FERNANDOPOLIS/SP,Guarujá/SP,8670.9760392,9511.6,8670.9760392,AGREGADO
FERNAO/SP,Guarujá/SP,6499.014976000001,7908.13,6499.014976000001,AGREGADO
FLORA RICA/SP,Guarujá/SP,9149.4890472,11849.05,9149.4890472,AGREGADO
FLOREAL/SP,Guarujá/SP,8305.0543272,9206.65,8305.0543272,AGREGADO
FLORIDA PAULISTA/SP,Guarujá/SP,8980.6021032,11664.95,8980.6021032,AGREGADO
FLORINIA/SP,Guarujá/SP,7372.544820000001,8862.34,7372.544820000001,AGREGADO
FRANCA/SP,Guarujá/SP,6713.8857384,7976.99,6713.8857384,AGREGADO
GABRIEL MONTEIRO/SP,Guarujá/SP,8265.6473736,9324.69,8265.6473736,AGREGADO
GALIA/SP,Guarujá/SP,6504.6952576,7996.66,6504.6952576,AGREGADO
GARCA/SP,Guarujá/SP,6578.7761832000015,8095.04,6578.7761832000015,AGREGADO
GASTAO VIDIGAL/SP,Guarujá/SP,8513.348224800002,9373.88,8513.348224800002,AGREGADO
GAVIAO PEIXOTO/SP,Guarujá/SP,5788.979776,5715.65,5715.65,FROTA
GENERAL SALGADO/SP,Guarujá/SP,8575.2734376,9442.74,8575.2734376,AGREGADO
GETULINA/SP,Guarujá/SP,7119.214404000001,8586.89,7119.214404000001,AGREGADO
GLICERIO/SP,Guarujá/SP,7535.8021992,8950.880000000001,7535.8021992,AGREGADO
